,Median Income
5933,52279.0
5934,84792.0
5935,81216.0
5936,55000.0
5937,35577.0
5938,56467.0
5939,58375.0
5940,56111.0
5941,41875.0
5942,46339.0
5943,26250.0
5944,60438.0
5945,40882.0
5946,65521.0
5947,72083.0
5948,59375.0
5949,47969.0
5950,50991.0
5951,32083.0
5952,47058.0
5953,60875.0
5954,48913.0
5955,29231.0
5956,57159.0
5957,36714.0
5958,44464.0
5959,50769.0
5960,68348.0
5961,31696.0
5962,39412.0
5963,46250.0
5964,53176.0
5965,32813.0
5966,31000.0
5967,25338.0
5968,35580.0
5969,34286.0
5970,33641.0
5971,30985.0
5972,30142.0
5973,35769.0
5974,36488.0
5975,45476.0
5976,105588.0
5977,98750.0
5978,40625.0
5979,26500.0
5980,23125.0
5981,
5982,25846.0
5983,55521.0
5984,64688.0
5985,89361.0
5986,81369.0
5987,66974.0
5988,72250.0
5989,69464.0
5990,104167.0
5991,28086.0
5992,46182.0
5993,36455.0
5994,22321.0
5995,25625.0
5996,47083.0
5997,32167.0
5998,32165.0
5999,40921.0
6000,41630.0
6001,65142.0
6002,43285.0
6003,39167.0
6004,89032.0
6005,129750.0
6006,48295.0
6007,96667.0
6008,
6009,39848.0
6010,27131.0
6011,50263.0
6012,40260.0
6013,66211.0
6014,60000.0
6015,75849.0
6016,48750.0
6017,88953.0
6018,56731.0
6019,110938.0
6020,80500.0
6021,105375.0
6022,71406.0
6023,101853.0
6024,61518.0
6025,
6026,67943.0
6027,159914.0
6028,175337.0
6029,52396.0
6030,35000.0
6031,72500.0
6032,50754.0
6033,72109.0
6034,70192.0
6035,107778.0
6036,118036.0
6037,129643.0
6038,124189.0
6039,62083.0
6040,119792.0
6041,73964.0
6042,95833.0
6043,81538.0
6044,87266.0
6045,100739.0
6046,134632.0
6047,195577.0
6048,181212.0
6049,101319.0
6050,71250.0
6051,73125.0
6052,79750.0
6053,63750.0
6054,91964.0
6055,100625.0
6056,81477.0
6057,96250.0
6058,101250.0
6059,61767.0
6060,77629.0
6061,74548.0
6062,77348.0
6063,76599.0
6064,52284.0
6065,71014.0
6066,61379.0
6067,101181.0
6068,158527.0
6069,117656.0
6070,113211.0
6071,134821.0
6072,115486.0
6073,132625.0
6074,89412.0
6075,56667.0
6076,152778.0
6077,82788.0
6078,
6079,169962.0
6080,
6081,165399.0
6082,104107.0
6083,137143.0
6084,50313.0
6085,90060.0
6086,42359.0
6087,50321.0
6088,125208.0
6089,135714.0
6090,94441.0
6091,125156.0
6092,40742.0
6093,56331.0
6094,54696.0
6095,65054.0
6096,46988.0
6097,61510.0
6098,33361.0
6099,92813.0
6100,78625.0
6101,103071.0
6102,45781.0
6103,57895.0
6104,63684.0
6105,53494.0
6106,133160.0
6107,147083.0
6108,131875.0
6109,106950.0
6110,120132.0
6111,156667.0
6112,87250.0
6113,72000.0
6114,66125.0
6115,46337.0
6116,23644.0
6117,44018.0
6118,61058.0
6119,49141.0
6120,24703.0
6121,56058.0
6122,42250.0
6123,62969.0
6124,69917.0
6125,69420.0
6126,48622.0
6127,38750.0
6128,45382.0
6129,
6130,60658.0
6131,46823.0
6132,60982.0
6133,50032.0
6134,
6135,50102.0
6136,43438.0
6137,59569.0
6138,61284.0
6139,36406.0
6140,48630.0
6141,44219.0
6142,32188.0
6143,46914.0
6144,51613.0
6145,51250.0
6146,31675.0
6147,51444.0
6148,134583.0
6149,50571.0
6150,31577.0
6151,39904.0
6152,89737.0
6153,58485.0
6154,36369.0
6155,24904.0
6156,29864.0
6157,16906.0
6158,29933.0
6159,37819.0
6160,48281.0
6161,24145.0
6162,43750.0
6163,61094.0
6164,47652.0
6165,48007.0
6166,39438.0
6167,47604.0
6168,30417.0
6169,42350.0
6170,33259.0
6171,47885.0
6172,27050.0
6173,43889.0
6174,25809.0
6175,32404.0
6176,42029.0
6177,27159.0
6178,19852.0
6179,20603.0
6180,38352.0
6181,47609.0
6182,57762.0
6183,60625.0
6184,51875.0
6185,166200.0
6186,153363.0
6187,119250.0
6188,93047.0
6189,73750.0
6190,150964.0
6191,61007.0
6192,71088.0
6193,73346.0
6194,51305.0
6195,106719.0
6196,121250.0
6197,118214.0
6198,160417.0
6199,151250.0
6200,98424.0
6201,107679.0
6202,53011.0
6203,63981.0
6204,41141.0
6205,67125.0
6206,50873.0
6207,69310.0
6208,45982.0
6209,64471.0
6210,95222.0
6211,55179.0
6212,11896.0
6213,35970.0
6214,20713.0
6215,70428.0
6216,38629.0
6217,33333.0
6218,69722.0
6219,82143.0
6220,37250.0
6221,79276.0
6222,92083.0
6223,69167.0
6224,80089.0
6225,75446.0
6226,58542.0
6227,133859.0
6228,64776.0
6229,80972.0
6230,163269.0
6231,85156.0
6232,60781.0
6233,98789.0
6234,80568.0
6235,118750.0
6236,96492.0
6237,57583.0
6238,85938.0
6239,83971.0
6240,76875.0
6241,101250.0
6242,81250.0
6243,84545.0
6244,74250.0
6245,67463.0
6246,80927.0
6247,54911.0
6248,66620.0
6249,
6250,83000.0
6251,91226.0
6252,103289.0
6253,79453.0
6254,84063.0
6255,
6256,
6257,51563.0
6258,49185.0
6259,62167.0
6260,58912.0
6261,40985.0
6262,71797.0
6263,73594.0
6264,50667.0
6265,68000.0
6266,34950.0
6267,31429.0
6268,56758.0
6269,95529.0
6270,63698.0
6271,47031.0
6272,61841.0
6273,44293.0
6274,41891.0
6275,45850.0
6276,35688.0
6277,50804.0
6278,47446.0
6279,111705.0
6280,98009.0
6281,134306.0
6282,156898.0
6283,115511.0
6284,122361.0
6285,212344.0
6286,102614.0
6287,125357.0
6288,71250.0
6289,66146.0
6290,79560.0
6291,71028.0
6292,83036.0
6293,62664.0
6294,129245.0
6295,74333.0
6296,88333.0
6297,79167.0
6298,103529.0
6299,142039.0
6300,135875.0
6301,129792.0
6302,74464.0
6303,49808.0
6304,56776.0
6305,88942.0
6306,51612.0
6307,83393.0
6308,55813.0
6309,78214.0
6310,94886.0
6311,71548.0
6312,60938.0
6313,118333.0
6314,118611.0
6315,85417.0
6316,84850.0
6317,57781.0
6318,58194.0
6319,111908.0
6320,38487.0
6321,56426.0
6322,51726.0
6323,56212.0
6324,60484.0
6325,92386.0
6326,100799.0
6327,106645.0
6328,100163.0
6329,117841.0
6330,69858.0
6331,70532.0
6332,65197.0
6333,103558.0
6334,117027.0
6335,
6336,111793.0
6337,92188.0
6338,68750.0
6339,51250.0
6340,85924.0
6341,101650.0
6342,62844.0
6343,82417.0
6344,59375.0
6345,100385.0
6346,55913.0
6347,32863.0
6348,67120.0
6349,76500.0
6350,71068.0
6351,66974.0
6352,52167.0
6353,87813.0
6354,35875.0
6355,70417.0
6356,57275.0
6357,51067.0
6358,71688.0
6359,56172.0
6360,50134.0
6361,56471.0
6362,88580.0
6363,111473.0
6364,101371.0
6365,83472.0
6366,
6367,68000.0
6368,63093.0
6369,126622.0
6370,120417.0
6371,82784.0
6372,40379.0
6373,62083.0
6374,36696.0
6375,79870.0
6376,61429.0
6377,80250.0
6378,
6379,81667.0
6380,65208.0
6381,25313.0
6382,67467.0
6383,51156.0
6384,90046.0
6385,60964.0
6386,46339.0
6387,40139.0
6388,33578.0
6389,41484.0
6390,37857.0
6391,33229.0
6392,33289.0
6393,60313.0
6394,73925.0
6395,52757.0
6396,41673.0
6397,63421.0
6398,51838.0
6399,
6400,64000.0
6401,51250.0
6402,53958.0
6403,28317.0
6404,65333.0
6405,39719.0
6406,35189.0
6407,48162.0
6408,39393.0
6409,
6410,29756.0
6411,45723.0
6412,35846.0
6413,68365.0
6414,30294.0
6415,39231.0
6416,46750.0
6417,32500.0
6418,57019.0
6419,68090.0
6420,73750.0
6421,65000.0
6422,51094.0
6423,64792.0
6424,64750.0
6425,24032.0
6426,44583.0
6427,36842.0
6428,39792.0
6429,42875.0
6430,30909.0
6431,48859.0
6432,51964.0
6433,47083.0
6434,46685.0
6435,59688.0
6436,62125.0
6437,51613.0
6438,73813.0
6439,47734.0
6440,
6441,90938.0
6442,60865.0
6443,94781.0
6444,74643.0
6445,85491.0
6446,71638.0
6447,75139.0
6448,79671.0
6449,81705.0
6450,
6451,85026.0
6452,
6453,
6454,87143.0
6455,78380.0
6456,98681.0
6457,99375.0
6458,82944.0
6459,66719.0
6460,73382.0
6461,101618.0
6462,114583.0
6463,83450.0
6464,104643.0
6465,86875.0
6466,108250.0
6467,90125.0
6468,111818.0
6469,68750.0
6470,
6471,74519.0
6472,100347.0
6473,151103.0
6474,112031.0
6475,67250.0
6476,103250.0
6477,88913.0
6478,60321.0
6479,97292.0
6480,95074.0
6481,93889.0
6482,129250.0
6483,100417.0
6484,123958.0
6485,122250.0
6486,116607.0
6487,115000.0
6488,66354.0
6489,130750.0
6490,117059.0
6491,112000.0
6492,102600.0
6493,71667.0
6494,106027.0
6495,95076.0
6496,88125.0
6497,60344.0
6498,
6499,101061.0
6500,71064.0
6501,79375.0
6502,105819.0
6503,81774.0
6504,83398.0
6505,86333.0
6506,78906.0
6507,60625.0
6508,100536.0
6509,42333.0
6510,49042.0
6511,100096.0
6512,49609.0
6513,68542.0
6514,57788.0
6515,84219.0
6516,59970.0
6517,60391.0
6518,51458.0
6519,68295.0
6520,76667.0
6521,56316.0
6522,66473.0
6523,72143.0
6524,68333.0
6525,66991.0
6526,59821.0
6527,86739.0
6528,63086.0
6529,48854.0
6530,64375.0
6531,87112.0
6532,56750.0
6533,44554.0
6534,30125.0
6535,64167.0
6536,33750.0
6537,73667.0
6538,50859.0
6539,67685.0
6540,46563.0
6541,37833.0
6542,65294.0
6543,71313.0
6544,60481.0
6545,51741.0
6546,64500.0
6547,71548.0
6548,76083.0
6549,63611.0
6550,62961.0
6551,50893.0
6552,67778.0
6553,40560.0
6554,36680.0
6555,55114.0
6556,49375.0
6557,52792.0
6558,52262.0
6559,55240.0
6560,52917.0
6561,41656.0
6562,40750.0
6563,54423.0
6564,23400.0
6565,44028.0
6566,37625.0
6567,53514.0
6568,65274.0
6569,43500.0
6570,37679.0
6571,59655.0
6572,49688.0
6573,65938.0
6574,74423.0
6575,69708.0
6576,53750.0
6577,67629.0
6578,57083.0
6579,63750.0
6580,50000.0
6581,68472.0
6582,92361.0
6583,62298.0
6584,61458.0
6585,54336.0
6586,65000.0
6587,68250.0
6588,39375.0
6589,41494.0
6590,51071.0
6591,60035.0
6592,52997.0
6593,49375.0
6594,62552.0
6595,68289.0
6596,42159.0
6597,87731.0
6598,80556.0
6599,41131.0
6600,114464.0
6601,51042.0
6602,76830.0
6603,95060.0
6604,87122.0
6605,82344.0
6606,58385.0
6607,125375.0
6608,52326.0
6609,
6610,78894.0
6611,90880.0
6612,81518.0
6613,80938.0
6614,100568.0
6615,86450.0
6616,102244.0
6617,81406.0
6618,76667.0
6619,85099.0
6620,70875.0
6621,64345.0
6622,48589.0
6623,51619.0
6624,82727.0
6625,64861.0
6626,61250.0
6627,78750.0
6628,62083.0
6629,66493.0
6630,78750.0
6631,69955.0
6632,72250.0
6633,52330.0
6634,76838.0
6635,45024.0
6636,125288.0
6637,72768.0
6638,35429.0
6639,61775.0
6640,31151.0
6641,38478.0
6642,102337.0
6643,67432.0
6644,109375.0
6645,88000.0
6646,82578.0
6647,99792.0
6648,66000.0
6649,89167.0
6650,90909.0
6651,74750.0
6652,66328.0
6653,87750.0
6654,100083.0
6655,61014.0
6656,99656.0
6657,81134.0
6658,81429.0
6659,71776.0
6660,77821.0
6661,78843.0
6662,62563.0
6663,62356.0
6664,90417.0
6665,57031.0
6666,63667.0
6667,61406.0
6668,75625.0
6669,74667.0
6670,73170.0
6671,80801.0
6672,59375.0
6673,88500.0
6674,55071.0
6675,49000.0
6676,57105.0
6677,84286.0
6678,82273.0
6679,89583.0
6680,82171.0
6681,71080.0
6682,62946.0
6683,63333.0
6684,59722.0
6685,54000.0
6686,40577.0
6687,49375.0
6688,57963.0
6689,53372.0
6690,83654.0
6691,88659.0
6692,58750.0
6693,49471.0
6694,62375.0
6695,56563.0
6696,56283.0
6697,80066.0
6698,102969.0
6699,64861.0
6700,58958.0
6701,63500.0
6702,71316.0
6703,78750.0
6704,62321.0
6705,59318.0
6706,38393.0
6707,67778.0
6708,56375.0
6709,82946.0
6710,49195.0
6711,38889.0
6712,55455.0
6713,52917.0
6714,54620.0
6715,64598.0
6716,42125.0
6717,33452.0
6718,61167.0
6719,75598.0
6720,81900.0
6721,66750.0
6722,60238.0
6723,70391.0
6724,67188.0
6725,78233.0
6726,68000.0
6727,81000.0
6728,85000.0
6729,114792.0
6730,52386.0
6731,81220.0
6732,64242.0
6733,128000.0
6734,76786.0
6735,62353.0
6736,52650.0
6737,97321.0
6738,42971.0
6739,82045.0
6740,87054.0
6741,85505.0
6742,78500.0
6743,64688.0
6744,51938.0
6745,69741.0
6746,33063.0
6747,35417.0
6748,50956.0
6749,44766.0
6750,65313.0
6751,50977.0
6752,67125.0
6753,57917.0
6754,85069.0
6755,58000.0
6756,46172.0
6757,60820.0
6758,42974.0
6759,39125.0
6760,78403.0
6761,62826.0
6762,65819.0
6763,76146.0
6764,76028.0
6765,75319.0
6766,42656.0
6767,71845.0
6768,77390.0
6769,84688.0
6770,93958.0
6771,58807.0
6772,126286.0
6773,88750.0
6774,113250.0
6775,71563.0
6776,71625.0
6777,88571.0
6778,102143.0
6779,123846.0
6780,61979.0
6781,97566.0
6782,86696.0
6783,110750.0
6784,98409.0
6785,85750.0
6786,51739.0
6787,51875.0
6788,93036.0
6789,95260.0
6790,88050.0
6791,131136.0
6792,69828.0
6793,42419.0
6794,69000.0
6795,83750.0
6796,62406.0
6797,70341.0
6798,80721.0
6799,60405.0
6800,90691.0
6801,127125.0
6802,96071.0
6803,40379.0
6804,65820.0
6805,56080.0
6806,59779.0
6807,126927.0
6808,74816.0
6809,95375.0
6810,56298.0
6811,53158.0
6812,37703.0
6813,24948.0
6814,46875.0
6815,30816.0
6816,57813.0
6817,70134.0
6818,60417.0
6819,60945.0
6820,71908.0
6821,103750.0
6822,102366.0
6823,99432.0
6824,37813.0
6825,
6826,65978.0
6827,68281.0
6828,57838.0
6829,63333.0
6830,69554.0
6831,89583.0
6832,135938.0
6833,172721.0
6834,110795.0
6835,58618.0
6836,87759.0
6837,147917.0
6838,79417.0
6839,
6840,149756.0
6841,214375.0
6842,83750.0
6843,103950.0
6844,113333.0
6845,138182.0
6846,75417.0
6847,170583.0
6848,130250.0
6849,85639.0
6850,74478.0
6851,97596.0
6852,110063.0
6853,69542.0
6854,118021.0
6855,93813.0
6856,
6857,141667.0
6858,145417.0
6859,62230.0
6860,135313.0
6861,114000.0
6862,94750.0
6863,70938.0
6864,60972.0
6865,68233.0
6866,83028.0
6867,70692.0
6868,45833.0
6869,103950.0
6870,87417.0
6871,49965.0
6872,66250.0
6873,64028.0
6874,138109.0
6875,128194.0
6876,60833.0
6877,113068.0
6878,97361.0
6879,71530.0
6880,100313.0
6881,77375.0
6882,59698.0
6883,69356.0
6884,41300.0
6885,73214.0
6886,88125.0
6887,
6888,
6889,81250.0
6890,62143.0
6891,50278.0
6892,27294.0
6893,86976.0
6894,53703.0
6895,107500.0
6896,62865.0
6897,70556.0
6898,100172.0
6899,54784.0
6900,52163.0
6901,49476.0
6902,62844.0
6903,110764.0
6904,77105.0
6905,56250.0
6906,51550.0
6907,80417.0
6908,71250.0
6909,21448.0
6910,71689.0
6911,46607.0
6912,61875.0
6913,106776.0
6914,43611.0
6915,77750.0
6916,
6917,69167.0
6918,120156.0
6919,83250.0
6920,86000.0
6921,172917.0
6922,
6923,75357.0
6924,61172.0
6925,63690.0
6926,62578.0
6927,45758.0
6928,42813.0
6929,63690.0
6930,61702.0
6931,68516.0
6932,80294.0
6933,56094.0
6934,32423.0
6935,58214.0
6936,76154.0
6937,77917.0
6938,86447.0
6939,72188.0
6940,73854.0
6941,77257.0
6942,57604.0
6943,78977.0
6944,65568.0
6945,40568.0
6946,47438.0
6947,43250.0
6948,42026.0
6949,57917.0
6950,43750.0
6951,48750.0
6952,43438.0
6953,41125.0
6954,52356.0
6955,32803.0
6956,40729.0
6957,71392.0
6958,42115.0
6959,49861.0
6960,75333.0
6961,55278.0
6962,36131.0
6963,51563.0
6964,40694.0
6965,62361.0
6966,69214.0
6967,87582.0
6968,35376.0
6969,56250.0
6970,46875.0
6971,46450.0
6972,18817.0
6973,31212.0
6974,22972.0
6975,45438.0
6976,57639.0
6977,54432.0
6978,65451.0
6979,73000.0
6980,53802.0
6981,76818.0
6982,27188.0
6983,58333.0
6984,31681.0
6985,50667.0
6986,35387.0
6987,37670.0
6988,47200.0
6989,41563.0
6990,30000.0
6991,33750.0
6992,39787.0
6993,39868.0
6994,42500.0
6995,46181.0
6996,54054.0
6997,30250.0
6998,65221.0
6999,44063.0
7000,43056.0
7001,42234.0
7002,48438.0
7003,30789.0
7004,31495.0
7005,33380.0
7006,31250.0
7007,30893.0
7008,24663.0
7009,50417.0
7010,29643.0
7011,31548.0
7012,32813.0
7013,46182.0
7014,93060.0
7015,45646.0
7016,30819.0
7017,70489.0
7018,75250.0
7019,36406.0
7020,44743.0
7021,43523.0
7022,53542.0
7023,38007.0
7024,71750.0
7025,51875.0
7026,39318.0
7027,40263.0
7028,25035.0
7029,38050.0
7030,49038.0
7031,40781.0
7032,49239.0
7033,43696.0
7034,46308.0
7035,32394.0
7036,28611.0
7037,48667.0
7038,47250.0
7039,160313.0
7040,99327.0
7041,128299.0
7042,97344.0
7043,127000.0
7044,93047.0
7045,117008.0
7046,121494.0
7047,100903.0
7048,78629.0
7049,120302.0
7050,89485.0
7051,
7052,120592.0
7053,67857.0
7054,65962.0
7055,57955.0
7056,136806.0
7057,79868.0
7058,96625.0
7059,78385.0
7060,84712.0
7061,82500.0
7062,165556.0
7063,158611.0
7064,185536.0
7065,192981.0
7066,109052.0
7067,115536.0
7068,213056.0
7069,116629.0
7070,171979.0
7071,137639.0
7072,197083.0
7073,152750.0
7074,
7075,250001.0
7076,229375.0
7077,250001.0
7078,127344.0
7079,140764.0
7080,201534.0
7081,156932.0
7082,63711.0
7083,59276.0
7084,92083.0
7085,88542.0
7086,78438.0
7087,60952.0
7088,43026.0
7089,76731.0
7090,56923.0
7091,116838.0
7092,73015.0
7093,94698.0
7094,36090.0
7095,112330.0
7096,194167.0
7097,106875.0
7098,103523.0
7099,196003.0
7100,96719.0
7101,96250.0
7102,65071.0
7103,62917.0
7104,44127.0
7105,71939.0
7106,80313.0
7107,65694.0
7108,44107.0
7109,91875.0
7110,80357.0
7111,35924.0
7112,49224.0
7113,57011.0
7114,27100.0
7115,88333.0
7116,73403.0
7117,41688.0
7118,142557.0
7119,95536.0
7120,47143.0
7121,50787.0
7122,35197.0
7123,
7124,63654.0
7125,35331.0
7126,40451.0
7127,31831.0
7128,15417.0
7129,38452.0
7130,51638.0
7131,41361.0
7132,95625.0
7133,53424.0
7134,12309.0
7135,45089.0
7136,81250.0
7137,45341.0
7138,41506.0
7139,47347.0
7140,85164.0
7141,50563.0
7142,78333.0
7143,58611.0
7144,81118.0
7145,114635.0
7146,49167.0
7147,110417.0
7148,33958.0
7149,127266.0
7150,113359.0
7151,74938.0
7152,82019.0
7153,111250.0
7154,121375.0
7155,53654.0
7156,56406.0
7157,112708.0
7158,50529.0
7159,62019.0
7160,95174.0
7161,46944.0
7162,100694.0
7163,144688.0
7164,84821.0
7165,125625.0
7166,109271.0
7167,111000.0
7168,64375.0
7169,66964.0
7170,121875.0
7171,101250.0
7172,49605.0
7173,102188.0
7174,55893.0
7175,68281.0
7176,149688.0
7177,76658.0
7178,83500.0
7179,165563.0
7180,71030.0
7181,74718.0
7182,
7183,63534.0
7184,78964.0
7185,76639.0
7186,76204.0
7187,63095.0
7188,59135.0
7189,80223.0
7190,77021.0
7191,94539.0
7192,132277.0
7193,100694.0
7194,166500.0
7195,175795.0
7196,154766.0
7197,118875.0
7198,76343.0
7199,56991.0
7200,159615.0
7201,168571.0
7202,210556.0
7203,109375.0
7204,86098.0
7205,62198.0
7206,99412.0
7207,250001.0
7208,153636.0
7209,146250.0
7210,121645.0
7211,233095.0
7212,144919.0
7213,118229.0
7214,160300.0
7215,111406.0
7216,98250.0
7217,104150.0
7218,154539.0
7219,172500.0
7220,82054.0
7221,64777.0
7222,59087.0
7223,64583.0
7224,50530.0
7225,81563.0
7226,90195.0
7227,84875.0
7228,60370.0
7229,62093.0
7230,82639.0
7231,73375.0
7232,47396.0
7233,90372.0
7234,132896.0
7235,106354.0
7236,83493.0
7237,57917.0
7238,111607.0
7239,121250.0
7240,82361.0
7241,90417.0
7242,31884.0
7243,45962.0
7244,47337.0
7245,24763.0
7246,51638.0
7247,28500.0
7248,89757.0
7249,50475.0
7250,73326.0
7251,130669.0
7252,90469.0
7253,114844.0
7254,80625.0
7255,69659.0
7256,50139.0
7257,89583.0
7258,65167.0
7259,48750.0
7260,110707.0
7261,143750.0
7262,85057.0
7263,99423.0
7264,68864.0
7265,107188.0
7266,88036.0
7267,73269.0
7268,42394.0
7269,50385.0
7270,84914.0
7271,68011.0
7272,54922.0
7273,63184.0
7274,58298.0
7275,59318.0
7276,60076.0
7277,42731.0
7278,40069.0
7279,50610.0
7280,62619.0
7281,
7282,45137.0
7283,51488.0
7284,68250.0
7285,56813.0
7286,46042.0
7287,50079.0
7288,50865.0
7289,47649.0
7290,34688.0
7291,60539.0
7292,45972.0
7293,
7294,60117.0
7295,88333.0
7296,66250.0
7297,62500.0
7298,46713.0
7299,56786.0
7300,63661.0
7301,62137.0
7302,53558.0
7303,45750.0
7304,59167.0
7305,38527.0
7306,91724.0
7307,46802.0
7308,78750.0
7309,48702.0
7310,38676.0
7311,61371.0
7312,38766.0
7313,
7314,38125.0
7315,107778.0
7316,53750.0
7317,45688.0
7318,45804.0
7319,79167.0
7320,75000.0
7321,40511.0
7322,60880.0
7323,40583.0
7324,58417.0
7325,45083.0
7326,46016.0
7327,44911.0
7328,25045.0
7329,46415.0
7330,50680.0
7331,28810.0
7332,43889.0
7333,61964.0
7334,26813.0
7335,40500.0
7336,96111.0
7337,76767.0
7338,84306.0
7339,75398.0
7340,56786.0
7341,63576.0
7342,94727.0
7343,59853.0
7344,103355.0
7345,125795.0
7346,93083.0
7347,38611.0
7348,56563.0
7349,105452.0
7350,30625.0
7351,56026.0
7352,76667.0
7353,61691.0
7354,68852.0
7355,52609.0
7356,31612.0
7357,41063.0
7358,29138.0
7359,53095.0
7360,48728.0
7361,37500.0
7362,
7363,31719.0
7364,25282.0
7365,40000.0
7366,31500.0
7367,34744.0
7368,40709.0
7369,27165.0
7370,30957.0
7371,62292.0
7372,52426.0
7373,44022.0
7374,
7375,69407.0
7376,39583.0
7377,42431.0
7378,54875.0
7379,40324.0
7380,73000.0
7381,73229.0
7382,44813.0
7383,80994.0
7384,90769.0
7385,47067.0
7386,43359.0
7387,88906.0
7388,46282.0
7389,64929.0
7390,74167.0
7391,64213.0
7392,68041.0
7393,55329.0
7394,55703.0
7395,69375.0
7396,78295.0
7397,43430.0
7398,73281.0
7399,110625.0
7400,100192.0
7401,164728.0
7402,108839.0
7403,118661.0
7404,115188.0
7405,143188.0
7406,90363.0
7407,67050.0
7408,156707.0
7409,161328.0
7410,124500.0
7411,48889.0
7412,43571.0
7413,38828.0
7414,59432.0
7415,61250.0
7416,80250.0
7417,54028.0
7418,61049.0
7419,79911.0
7420,43929.0
7421,34375.0
7422,51316.0
7423,63036.0
7424,76190.0
7425,41932.0
7426,68063.0
7427,55375.0
7428,94306.0
7429,53500.0
7430,60278.0
7431,83021.0
7432,56154.0
7433,64000.0
7434,91528.0
7435,57411.0
7436,44813.0
7437,66875.0
7438,40000.0
7439,47039.0
7440,75417.0
7441,54792.0
7442,44423.0
7443,77917.0
7444,86196.0
7445,81902.0
7446,82656.0
7447,85909.0
7448,82679.0
7449,91765.0
7450,134239.0
7451,49167.0
7452,60500.0
7453,87411.0
7454,77222.0
7455,84390.0
7456,45833.0
7457,40321.0
7458,61250.0
7459,94583.0
7460,69688.0
7461,92656.0
7462,60662.0
7463,40923.0
7464,25833.0
7465,49871.0
7466,36923.0
7467,111417.0
7468,41897.0
7469,88990.0
7470,140769.0
7471,126711.0
7472,115625.0
7473,63508.0
7474,87283.0
7475,69821.0
7476,78611.0
7477,71164.0
7478,65125.0
7479,26917.0
7480,38021.0
7481,40677.0
7482,44583.0
7483,70402.0
7484,99625.0
7485,71375.0
7486,59500.0
7487,77563.0
7488,46667.0
7489,63125.0
7490,59338.0
7491,70417.0
7492,37721.0
7493,70625.0
7494,83125.0
7495,33316.0
7496,55076.0
7497,50074.0
7498,60938.0
7499,65905.0
7500,54118.0
7501,75121.0
7502,69000.0
7503,35735.0
7504,72742.0
7505,101650.0
7506,49375.0
7507,42944.0
7508,64970.0
7509,42400.0
7510,61667.0
7511,87143.0
7512,69938.0
7513,65750.0
7514,46691.0
7515,39032.0
7516,64700.0
7517,65926.0
7518,66853.0
7519,83750.0
7520,69323.0
7521,38047.0
7522,51190.0
7523,71250.0
7524,56944.0
7525,45958.0
7526,74879.0
7527,61985.0
7528,71719.0
7529,84830.0
7530,70521.0
7531,88036.0
7532,77500.0
7533,74423.0
7534,25107.0
7535,76389.0
7536,86000.0
7537,99375.0
7538,57222.0
7539,67500.0
7540,
7541,37414.0
7542,55912.0
7543,51838.0
7544,46503.0
7545,74798.0
7546,57115.0
7547,96250.0
7548,61786.0
7549,72500.0
7550,57417.0
7551,66000.0
7552,65054.0
7553,75667.0
7554,47900.0
7555,32371.0
7556,62344.0
7557,98929.0
7558,63958.0
7559,55114.0
7560,105094.0
7561,61250.0
7562,78625.0
7563,81188.0
7564,82813.0
7565,107000.0
7566,73333.0
7567,66410.0
7568,46429.0
7569,86827.0
7570,105637.0
7571,94135.0
7572,67078.0
7573,76000.0
7574,91042.0
7575,84821.0
7576,59698.0
7577,83977.0
7578,52857.0
7579,48621.0
7580,69056.0
7581,78021.0
7582,66250.0
7583,57105.0
7584,99750.0
7585,93235.0
7586,85357.0
7587,83977.0
7588,94048.0
7589,75000.0
7590,67339.0
7591,84516.0
7592,61071.0
7593,54093.0
7594,91014.0
7595,78229.0
7596,88906.0
7597,96912.0
7598,88750.0
7599,91201.0
7600,88125.0
7601,88676.0
7602,77912.0
7603,66087.0
7604,94318.0
7605,134306.0
7606,84861.0
7607,101101.0
7608,88462.0
7609,64519.0
7610,51133.0
7611,72632.0
7612,96060.0
7613,91953.0
7614,95263.0
7615,77763.0
7616,97031.0
7617,51196.0
7618,74837.0
7619,70197.0
7620,80833.0
7621,91250.0
7622,76705.0
7623,58227.0
7624,74489.0
7625,59833.0
7626,56058.0
7627,47794.0
7628,29167.0
7629,20759.0
7630,47632.0
